4.144641731036397232e+02,0.000000000000000000e+00,2.550374341718957965e+02
0.000000000000000000e+00,4.105434116103765518e+02,2.540466416380305361e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
