x,y1,y2
162,-0.007313430714131611,-0.07306109643483696
163,-0.007494426615313049,-0.073987855264206
164,-0.007494426615313049,-0.0743444770048535
165,-0.009133440658846956,-0.07980014187057426
166,-0.009133440658846956,-0.08009291249916323
167,-0.008390089251603963,-0.0782451951696523
168,-0.008918137767378806,-0.0803759851718588
169,-0.008918137767378806,-0.08076908720865027
170,-0.007544058751018087,-0.07695534914630098
171,-0.007544058751018087,-0.07746995998548795
172,-0.008714648703515612,-0.08147599177578117
173,-0.008714648703515612,-0.08179466521570722
174,-0.006945446870638278,-0.07674587196896326
175,-0.006945446870638278,-0.07727006449578291
176,-0.00723137503912448,-0.07850371416162205
177,-0.008576701875143769,-0.08300720328838944
178,-0.008576701875143769,-0.08330150569854469
179,-0.008110405436781015,-0.08228482183337735
180,-0.008110405436781015,-0.08273697174905267
181,-0.007586815554788295,-0.0815193633867143
182,-0.007586815554788295,-0.08195106315265299
183,-0.00821992524531738,-0.08429304397103256
184,-0.00821992524531738,-0.08464072926424553
185,-0.007825909164392741,-0.08383027567564502
186,-0.007825909164392741,-0.08426097274195712
187,-0.007872739910589718,-0.08479744351338739
188,-0.007872739910589718,-0.08518639743429718
189,-0.00799785493811532,-0.08596789101515602
190,-0.008035219305428332,-0.08647110179797957
191,-0.008035219305428332,-0.08686912632651968
192,-0.006798853487851253,-0.08343815325730215
193,-0.006798853487851253,-0.08390173251345241
194,-0.0067492368707621625,-0.0840878636748688
195,-0.0067492368707621625,-0.08443028718011582
196,-0.007577024446836944,-0.08733389050948576
197,-0.007577024446836944,-0.08762996297422013
198,-0.009346514761271144,-0.09349423417130798
199,-0.007416409114356912,-0.08780128337249402
200,-0.007416409114356912,-0.08836511439290329
201,-0.008138405444957184,-0.09097412347348198
202,-0.008138405444957184,-0.0913088441126698
203,-0.007979117651213938,-0.0912219722243136
204,-0.007979117651213938,-0.09163685688624862
205,-0.007580535992153428,-0.09080020962572172
206,-0.008903601484058776,-0.09532059761614203
207,-0.008903601484058776,-0.09563347114115443
208,-0.007698214815956769,-0.09234195254424116
209,-0.007698214815956769,-0.09284740195184919
210,-0.008287155139636862,-0.09505802769605533
211,-0.008287155139636862,-0.09541349142066916
212,-0.008223967404701382,-0.095631967199351
213,-0.008223967404701382,-0.09604948434307962
214,-0.009333214372684306,-0.09989934831406176
215,-0.009333214372684306,-0.10025508433589768
216,-0.007831121555067308,-0.0960652573199192
217,-0.007820858746341294,-0.09657520797238361
218,-0.007820858746341294,-0.09696727719057328
219,-0.007186067279984734,-0.09539046658218502
220,-0.007186067279984734,-0.09581324909281991
221,-0.008256584595510028,-0.09949115613494755
222,-0.008256584595510028,-0.09979693363317053
223,-0.006682287319492983,-0.0953294413072932
224,-0.006682287319492983,-0.09582098540086954
225,-0.00865409120021346,-0.10226769179707768
226,-0.00865409120021346,-0.1025032159690163
227,-0.006924505719414234,-0.09757420553854937
228,-0.007505969608927035,-0.09989592743008971
229,-0.007505969608927035,-0.10021307952158477
230,-0.007778350055686292,-0.10143275738698482
231,-0.007778350055686292,-0.1017944368450932
232,-0.008326053359561297,-0.10388123458989004
233,-0.008326053359561297,-0.1042427669274806
234,-0.008668405790974276,-0.10572036213283889
235,-0.008668405790974276,-0.10611954717924632
236,-0.007891042389118669,-0.10414314092304265
237,-0.008410175662559638,-0.10622474253035115
238,-0.008410175662559638,-0.10659333798613503
239,-0.007789466768877498,-0.10508964919884838
240,-0.007789466768877498,-0.10554119342666048
241,-0.008214822852502149,-0.10724927062434078
242,-0.008214822852502149,-0.10761747615860341
243,-0.007575883379235579,-0.10604750493410214
244,-0.007575883379235579,-0.10649019305039059
245,-0.008363044893728508,-0.10930918791428045
246,-0.008363044893728508,-0.10964862400751758
247,-0.007543131180182114,-0.10752504374021017
248,-0.007920439886554054,-0.10915384866032693
249,-0.007920439886554054,-0.10951213978401744
250,-0.008226220413120058,-0.11085608141069976
251,-0.008226220413120058,-0.11123681437869916
252,-0.006545101252652327,-0.10643665600190519
253,-0.006545101252652327,-0.10693202298058459
254,-0.00659240454506925,-0.10740591824970966
255,-0.00659240454506925,-0.10773080814772142
256,-0.002488418952424007,-0.09533807303777463
257,0.0028250471340547367,-0.07940114767657624
258,0.0028250471340547367,-0.07979124192852138
259,0.007745468420040286,-0.06439668358526343
260,0.007745468420040286,-0.06450145229285999
261,0.015807160156105074,-0.039122934490057125
262,0.015807160156105074,-0.039138745655858356
263,0.02644815321893211,-0.005361309153289281
264,0.02644815321893211,-0.0051030007986253845
265,0.03919210017524337,0.03572564242688612
266,0.03919210017524337,0.036410852740017166
267,0.048387287866707415,0.06687553959231786
268,0.055025435013229526,0.08895364137072537
269,0.055025435013229526,0.09104109840673463
270,0.06441436393851681,0.12289804982578671
271,0.06441436393851681,0.1251798751301838
272,0.07939777421316287,0.17484916517851246
273,0.07939777421316287,0.17732071286170598
274,0.09955702669178047,0.2437842842560787
275,0.09955702669178047,0.24674621034280597
276,0.1245437782362437,0.329182991465231
277,0.15178914201233373,0.4
278,0.15178914201233373,0.4
279,0.1751676714509201,0.4
280,0.1751676714509201,0.4
281,0.18584848579524632,0.4
282,0.18584848579524632,0.4
283,0.17704021570679013,0.4
284,0.17704021570679013,0.4
285,0.14982475154787994,0.4
286,0.11523204641131225,0.3779928283080688
287,0.11523204641131225,0.38721370114229114
288,0.0759901823271834,0.27132552480205724
289,0.0759901823271834,0.27904922032682933
290,0.03891516276904221,0.16791616881295082
291,0.03891516276904221,0.17356942890721708
292,0.010392355313495957,0.08709448393347581
293,0.010392355313495957,0.09046638244470523
294,-0.01767502139335622,0.003977132419138276
295,-0.0441748238717756,-0.07624926866294439
296,-0.0441748238717756,-0.07580802960869124
297,-0.0441748238717756,-0.07801677080228
298,-0.051923951414830444,-0.10424780737933882
299,-0.05113225866520926,-0.10361484467194919
300,-0.05113225866520926,-0.10625062688017177
301,-0.04923811537760034,-0.10293539562184457
302,-0.04923811537760034,-0.10558671571948547
303,-0.05071766851717184,-0.11263523622103713
304,-0.05071766851717184,-0.11502316433293858
305,-0.04940018823527709,-0.11347485888492344
306,-0.04940018823527709,-0.11607661632487679
307,-0.048293316625695984,-0.11511532374693922
308,-0.04882517316407248,-0.11928943200814925
309,-0.04882517316407248,-0.12167750501251523
310,-0.05103622934752647,-0.13097303783942624
311,-0.05103622934752647,-0.13330374368845715
312,-0.04879277270837987,-0.128900839574479
313,-0.04879277270837987,-0.13156482387381266
314,-0.04926997639666697,-0.13548379394292168
315,-0.04926997639666697,-0.1378995723939263
316,-0.04853046705031126,-0.13807059224005694
317,-0.046715886161165565,-0.13494586577085643
318,-0.046715886161165565,-0.1374631181678293
319,-0.04940434152418602,-0.14813312410125098
320,-0.04940434152418602,-0.15033449564115822
321,-0.05059298956186585,-0.156489521634175
322,-0.05059298956186585,-0.1589003063085003
323,-0.050665328028313195,-0.16165420503258038
324,-0.050665328028313195,-0.1641802375873513
325,-0.050498502568290776,-0.16619634506269748
326,-0.050498502568290776,-0.16873795273711426
327,-0.04875105798178839,-0.1658457996473714
328,-0.04875105798178839,-0.16845809700511105
329,-0.04962402416648096,-0.17360184507674745
330,-0.04897089911821166,-0.17397106201696738
331,-0.04897089911821166,-0.1764849194777049
332,-0.05080052686561448,-0.18460531045056422
333,-0.05080052686561448,-0.18696237401910468
334,-0.05047719160583332,-0.1885000610570638
335,-0.05047719160583332,-0.19105625416333358
336,-0.04927816416682951,-0.1898631286827134
337,-0.04927816416682951,-0.1924469396349553
338,-0.048745488620289074,-0.19325955364902142
339,-0.050181878195932186,-0.20020290331918356
340,-0.050181878195932186,-0.20256835827141587
341,-0.04945418117322828,-0.20282159141083037
342,-0.04945418117322828,-0.20536707017176214
343,-0.05025300365453686,-0.21031612892248017
344,-0.05025300365453686,-0.21274889685707615
345,-0.04923019464284571,-0.2120908391035604
346,-0.04923019464284571,-0.21465462973687183
347,-0.04888487966650369,-0.21604566304235384
348,-0.048992947373538806,-0.2188594484151221
349,-0.048992947373538806,-0.2212982890130955
350,-0.04883096506654315,-0.22324579123008595
351,-0.04883096506654315,-0.22570353771411267
352,-0.04827586064292168,-0.22642426225421328
353,-0.04827586064292168,-0.2288935657287215
354,-0.049336976949778635,-0.23459681931212414
355,-0.049336976949778635,-0.2369575565289274
356,-0.048215291525933734,-0.2359471805624971
357,-0.048215291525933734,-0.2384701136811783
358,-0.05008235264544088,-0.24666876772794713
359,-0.05008235264544088,-0.24898617924826846
360,-0.049614782827396176,-0.2500408304446019
361,-0.047931020903292904,-0.24734866460305605
362,-0.047931020903292904,-0.24991359184063103
363,-0.0499694849495651,-0.2586293814292395
364,-0.0499694849495651,-0.26092400927209053
365,-0.04650247467731869,-0.25267475167560494
366,-0.04650247467731869,-0.25534657643669545
367,-0.03586690071960193,-0.22470142090163944
368,-0.03586690071960193,-0.2275583233333912
369,-0.013381522963887865,-0.15964699732665774
370,0.011045945063819854,-0.08683946036452961
371,0.011045945063819854,-0.0887299099141094
372,0.039353685521965207,-0.00042361724066781146
373,0.039353685521965207,-0.0012867070103840805
374,0.05911347992825812,0.06193633992522222
375,0.05911347992825812,0.06291603448100583
376,0.06900657320551974,0.09654029763692976
377,0.06900657320551974,0.09900131696947959
378,0.06529563618135754,0.09094774085485276
379,0.06441517124016584,0.09185417504864259
380,0.06441517124016584,0.09516298010477005
381,0.06367200668897545,0.09607992855808814
382,0.06367200668897545,0.09933784534765595
383,0.06449171964946675,0.10506255585962773
384,0.06449171964946675,0.10820517054605194
385,0.06497987776309445,0.1129430466807712
386,0.06497987776309445,0.11614322475756315
387,0.06458357490181225,0.11816367977574303
388,0.06458357490181225,0.12143248880696186
389,0.06452340516021872,0.12447514135311255
390,0.0640239335132393,0.1261589664796466
391,0.0640239335132393,0.12941011032000654
392,0.06449282965766433,0.13406488504338607
393,0.06449282965766433,0.13724263691182678
394,0.06436622814558583,0.14007481370726668
395,0.06436622814558583,0.1433057852657538
396,0.06397188343901848,0.1453016280826743
397,0.06397188343901848,0.14853965672528197
398,0.06398549441289507,0.1517804449162503
399,0.06398549441289507,0.15497835853950742
400,0.06440128850172645,0.15946659493552948
401,0.06392435984612414,0.16116660111936548
402,0.06392435984612414,0.16441051197723192
403,0.06372671570358447,0.16699403312766517
404,0.06372671570358447,0.17020013332709835
405,0.06387112552002307,0.1738341395432372
406,0.06387112552002307,0.1770132548375945
407,0.0650733163334788,0.18393360263530845
408,0.0650733163334788,0.18706704937063684
409,0.06415414086441405,0.18747127123321
410,0.06397387318307475,0.19021206601118537
411,0.06397387318307475,0.19342878643847303
412,0.06454507160986554,0.19839819522067823
413,0.06454507160986554,0.20156832895849242
414,0.06422945673199094,0.20381717641757444
415,0.06422945673199094,0.20706021074196146
416,0.06427305363498077,0.2104068339778295
417,0.06427305363498077,0.21361612696927954
418,0.06510783431970484,0.21941759977367314
419,0.06455250995204069,0.2208680078814271
420,0.06455250995204069,0.22415116581579558
421,0.06421679850598959,0.2263380858306392
422,0.06421679850598959,0.22958249690054378
423,0.06475316453800449,0.23445607152508943
424,0.06475316453800449,0.2376400931487882
425,0.06311467386430962,0.2357984302872343
426,0.06311467386430962,0.23911801304781927
427,0.06463365287287397,0.24698258166758422
428,0.06463365287287397,0.2500623664103715
429,0.06628448328618579,0.25841162333528184
430,0.06628448328618579,0.26156076445825993
431,0.06396091098381536,0.2576719144852209
432,0.0654929935512825,0.26585177322379683
433,0.0654929935512825,0.26897321464461427
434,0.060348249301994214,0.25629915714938467
435,0.060348249301994214,0.25983104403941326
436,0.04762409784127754,0.22340358697629126
437,0.04762409784127754,0.22705720701442683
438,0.02705801967882142,0.16568356960287672
439,0.02705801967882142,0.16909307840306342
440,0.0017305125794173787,0.09193070737885196
441,0.0017305125794173787,0.09454998371776323
442,-0.020941546948685982,0.02435312480961369
443,-0.03774972085542469,-0.02653208569590028
444,-0.03774972085542469,-0.026738754347997634
445,-0.040728443897997055,-0.0378602818227432
446,-0.040728443897997055,-0.039598831713385824
447,-0.03996314208319006,-0.039262818282383996
448,-0.03996314208319006,-0.041337505568024194
449,-0.039488257875637964,-0.041863521628772216
450,-0.040600468849104704,-0.04733327696105621
451,-0.040600468849104704,-0.049252079306164764
452,-0.04105872248534109,-0.0527026890209528
453,-0.04105872248534109,-0.05470979978159622
454,-0.0396286605823469,-0.0523295440065813
455,-0.0396286605823469,-0.05445398322599805
456,-0.04046479299911776,-0.059027426747105045
457,-0.04046479299911776,-0.06096705315538385
458,-0.041181676557533645,-0.06521263183642899
459,-0.041181676557533645,-0.06720002730846408
460,-0.03836184445852317,-0.06051763162940829
461,-0.03936536543575703,-0.06582862209166046
462,-0.03936536543575703,-0.06769653826572491
463,-0.04026241405490136,-0.07244565725686021
464,-0.04026241405490136,-0.07436907309769084
465,-0.039023346694815164,-0.0725410849841687
466,-0.039023346694815164,-0.07461615905491809
467,-0.03975085445415803,-0.07882260044362173
468,-0.03975085445415803,-0.08073739239039535
469,-0.038223964874742986,-0.0779915774169166
470,-0.03821433910958753,-0.08002562474661334
471,-0.03821433910958753,-0.08193730427860828
472,-0.038792288511372675,-0.08563966437962159
473,-0.038792288511372675,-0.08752148386501171
474,-0.039542772984603514,-0.09178760015759595
475,-0.039542772984603514,-0.09368969035950303
476,-0.03931074815043224,-0.09494755202280226
477,-0.03931074815043224,-0.09693629191374101
478,-0.038690076702623255,-0.09697774783305477
479,-0.04058818035412809,-0.1048584401326318
480,-0.04058818035412809,-0.10669803878518773
481,-0.03822230628031917,-0.10139323817408648
482,-0.03822230628031917,-0.10354094089548332
483,-0.03810550974605205,-0.10508998695327121
484,-0.03810550974605205,-0.10700694209400054
485,-0.04006089316345357,-0.11497390617524786
486,-0.04006089316345357,-0.11678141249168038
487,-0.039263892444038204,-0.11631375491966542
488,-0.039263892444038204,-0.11835664961380886
489,-0.039891670223481224,-0.12226595535228414
490,-0.04060231323642213,-0.1264007544256307
491,-0.04060231323642213,-0.12835980578615774
492,-0.04206171911355702,-0.134914079667097
493,-0.04206171911355702,-0.13687122503506136
494,-0.03982809426051907,-0.13205007394632157
495,-0.03982809426051907,-0.13426484114465131
496,-0.04036002150177505,-0.13790522030557079
497,-0.04036002150177505,-0.13987002865653395
498,-0.039511097731986286,-0.13925636604527755
499,-0.039128140945336884,-0.14012964727024257
500,-0.039128140945336884,-0.14212434999617438
501,-0.04008155750687224,-0.14703634838420082
502,-0.04008155750687224,-0.1489450846033909
503,-0.038726420466007036,-0.1467482376520524
504,-0.038726420466007036,-0.14882007237943923
505,-0.03932684076130545,-0.15261769631816466
506,-0.03932684076130545,-0.1545239963267001
507,-0.039173973695062314,-0.15601645045941165
508,-0.039173973695062314,-0.1579904358507891
509,-0.040493791558411596,-0.16404056991192498
510,-0.040493791558411596,-0.16593327770351063
511,-0.03853350765325751,-0.16188108717545355
512,-0.03851413672200535,-0.16394374106175014
513,-0.03851413672200535,-0.16587138499097562
514,-0.03921521530379585,-0.16997043543062643
515,-0.03921521530379585,-0.17186108833763716
516,-0.03972427362782499,-0.17539992990731731
517,-0.03972427362782499,-0.17733523775630564
518,-0.03998799818112081,-0.18013899755291393
519,-0.03998799818112081,-0.1821120250066404
520,-0.03935227205643993,-0.1821406739291857
521,-0.040484103136518526,-0.18768053649271946
522,-0.040484103136518526,-0.1895915585415375
523,-0.03849894213375081,-0.18546176458978353
524,-0.03849894213375081,-0.18758522779674783
525,-0.039118958142666804,-0.19143222453107495
526,-0.039118958142666804,-0.19332617083731668
527,-0.03804769722202718,-0.1919612098904672
528,-0.03804769722202718,-0.1939707208436325
529,-0.03918890328971965,-0.19941084451458052
530,-0.04093691888497923,-0.20667501741760194
531,-0.04093691888497923,-0.20854706180232496
532,-0.03851417374590023,-0.20308339781542903
533,-0.03851417374590023,-0.20525138101663193
534,-0.039574581701065384,-0.21046435436493893
535,-0.039574581701065384,-0.21233704265447567
536,-0.03882013916211759,-0.2119769998687908
537,-0.03882013916211759,-0.21399345108079143
538,-0.040210751880839016,-0.22024535746693374
539,-0.040210751880839016,-0.22211683378910357
540,-0.040909822095086604,-0.22629448904731306
541,-0.040909822095086604,-0.22827007313064263
542,-0.04064421578255771,-0.22949218466655738
543,-0.04013404819769112,-0.22996943657385174
544,-0.04013404819769112,-0.23202715574222293
545,-0.040422210163305355,-0.23492716024551163
546,-0.040422210163305355,-0.2369194545571155
547,-0.039245341322400124,-0.23529227165847452
548,-0.039245341322400124,-0.23737222560868507
549,-0.03925111030817491,-0.2393523765307069
550,-0.03925111030817491,-0.24131435514753818
551,-0.04063477898276978,-0.24756628355419102
552,-0.03922772336071921,-0.24509778320751327
553,-0.03922772336071921,-0.24719987493775425
554,-0.03899110379446821,-0.24842774045041213
555,-0.03899110379446821,-0.2504009575967606
556,-0.03994431491158831,-0.2553054672495564
557,-0.03994431491158831,-0.25720736188342375
558,-0.03709922706600677,-0.2503848053077004
559,-0.03709922706600677,-0.2525242754455589
560,-0.02442325289191495,-0.2150837168591746
561,-0.02442325289191495,-0.21757247692117954
562,-0.005398257380459223,-0.1598161534802625
563,0.021344447692636062,-0.07908618017383569
564,0.021344447692636062,-0.08069322829651342
565,0.044849155491923184,-0.006761411734091546
566,0.044849155491923184,-0.006869424739424118
567,0.0646854885128718,0.05686566540011273
568,0.0646854885128718,0.05811630652366148
569,0.06707373897457332,0.0687541573805798
570,0.06707373897457332,0.0718690192831383
571,0.06676952398086099,0.07427963975135872
572,0.06676952398086099,0.07764853744977299
573,0.0658537478461003,0.07814810763105791
574,0.06683341745848244,0.08456934843522364
575,0.06683341745848244,0.08781305234690955
576,0.0666230788997599,0.09050267368779377
577,0.0666230788997599,0.09385486148865402
578,0.06623381633240409,0.095979301474839
579,0.06623381633240409,0.09932991854819478
580,0.06707692180139492,0.10525523631868659
581,0.06707692180139492,0.10852477186185726
582,0.06666195596996229,0.11059222387448583
583,0.06824869404452676,0.11888570628727704
584,0.06824869404452676,0.12213946718204693
585,0.06774223691597829,0.12398188478577304
586,0.06774223691597829,0.12741964234442682
587,0.06636279405548819,0.12653048132270642
588,0.06636279405548819,0.12998656531152986
589,0.06699675950294147,0.1352699979014094
590,0.06699675950294147,0.13855643933181117
591,0.06697735946396023,0.14184613718611644
592,0.0666694749235593,0.1442425030879697
593,0.0666694749235593,0.14760676528818775
594,0.0666694749235593,0.1509402390343657
595,0.0662823943916306,0.1530737631315647
596,0.06687296843124037,0.15825737042712937
597,0.06687296843124037,0.16154196144473043
598,0.06723106115606724,0.1659956973132557
599,0.06723106115606724,0.1693214410985764
600,0.06658156523206278,0.17066955679196597
601,0.06658156523206278,0.17406358464596955
602,0.0671636055753934,0.1791969879718976
603,0.0671636055753934,0.18249696421633418
604,0.0679128519059783,0.18817780811991708
605,0.06730505296610483,0.1896143493685497
606,0.06730505296610483,0.19304038191084227
607,0.06676570703210462,0.1947336621637469
608,0.06676570703210462,0.19812588210875215
609,0.06604996956266161,0.19924538130508404
610,0.06604996956266161,0.20261945353016142
611,0.06677949123283157,0.2081834691858214
612,0.06677949123283157,0.211449491580446
613,0.06722694243949844,0.21617556488275483
614,0.06624444825999477,0.21644643492760174
615,0.06624444825999477,0.21985690675855185
616,0.06731714952567704,0.22649450309516658
617,0.06731714952567704,0.22975309044488224
618,0.06690510136784482,0.2318415986318862
619,0.06690510136784482,0.23522805851606163
620,0.06688371305968678,0.238507009829164
621,0.06688371305968678,0.24185333431296413
622,0.0672669628477728,0.2463855943090151
623,0.0672669628477728,0.24971061747259515
624,0.06760123017301715,0.2541101943232413
625,0.06678886790581175,0.25493850607103097
626,0.06678886790581175,0.25835918569304206
627,0.06654069914021553,0.26092930591498437
628,0.06654069914021553,0.26428115774855476
629,0.06134006480982192,0.2514862262813454
630,0.06134006480982192,0.25507329295487585
631,0.04991177984903668,0.2227126128169327
632,0.04991177984903668,0.22635103030546305
633,0.02900033257242772,0.1640211327404271
634,0.004063806713895238,0.09025906393525868
635,0.004063806713895238,0.0929559068568067
636,-0.01991744887922786,0.01881720485381985
637,-0.01991744887922786,0.020219457969170754
638,-0.0352516477096424,-0.028312430849075698
639,-0.0352516477096424,-0.028541593351516376
640,-0.040550892802053984,-0.04673183552347442
641,-0.040550892802053984,-0.048229455654335965
642,-0.03680633705285598,-0.03864887747192483
643,-0.037759234853955645,-0.0438176330828964
644,-0.037759234853955645,-0.04561030504548422
645,-0.036175349757499364,-0.042588222989167535
646,-0.036175349757499364,-0.04455537898668813
647,-0.03699340041662741,-0.04890010351786005
648,-0.03699340041662741,-0.05066796847277861
649,-0.036422374727982876,-0.050747458858811934
650,-0.036422374727982876,-0.052625680164075525
651,-0.03703732991805339,-0.056353159989693265
652,-0.03712006687296872,-0.058400015526826395
653,-0.03712006687296872,-0.0602477451749833
654,-0.03712006687296872,-0.062103748518631735
655,-0.03587043130483843,-0.060085881601076266
656,-0.03535435087281176,-0.060404517383848555
657,-0.03535435087281176,-0.06222384297069181
658,-0.037408818245038195,-0.07036040936823434
659,-0.037408818245038195,-0.07202540354326362
660,-0.03629020048471299,-0.07042812939850739
661,-0.03629020048471299,-0.07235450119877554
